num_date_time,answer
47_20220830 01,4119.629298766007
47_20220830 02,4218.594822460851
47_20220830 03,4151.905453159784
47_20220830 04,4171.89502587665
47_20220830 05,4287.86688311763
47_20220830 06,4739.471169946475
47_20220830 07,5586.857371417572
47_20220830 08,6104.403596749126
47_20220830 09,6225.89619893387
47_20220830 10,6231.353069885645
47_20220830 11,6206.967644091766
47_20220830 12,6403.529388261066
47_20220830 13,6396.841291839153
47_20220830 14,6405.883824206408
47_20220830 15,6409.818886442747
47_20220830 16,6352.397308668532
47_20220830 17,5962.001415248711
47_20220830 18,4835.791767962006
47_20220830 19,4588.243830176158
47_20220830 20,4506.035732877106
47_20220830 21,4500.827821986892
47_20220830 22,4337.312691076594
47_20220830 23,4230.555204218904
47_20220831 00,4292.383519021907
47_20220831 01,4200.407996099494
47_20220831 02,4266.362492472559
47_20220831 03,4247.747028821499
47_20220831 04,4258.355365942066
47_20220831 05,4326.968450241918
47_20220831 06,4946.42973170998
47_20220831 07,5804.870675064526
47_20220831 08,6465.857640646999
47_20220831 09,6604.788681245053
47_20220831 10,6629.901476231153
47_20220831 11,6488.4291905884165
47_20220831 12,6470.006114508703
47_20220831 13,6552.029690744737
47_20220831 14,6569.03219169844
47_20220831 15,6546.194679487323
47_20220831 16,6592.592136604272
47_20220831 17,6016.374102897154
47_20220831 18,5099.8025050047745
47_20220831 19,4572.198916517247
47_20220831 20,4457.478871182257
47_20220831 21,4441.155251994299
47_20220831 22,4439.972259412597
47_20220831 23,4346.496257069859
48_20220825 00,1461.3967246527548
48_20220825 01,1461.9551635836813
48_20220825 02,1402.710604555052
48_20220825 03,1400.7401492165998
48_20220825 04,1419.930953183269
48_20220825 05,1499.2882313667565
48_20220825 06,1666.3019766823554
48_20220825 07,2181.1110733181094
48_20220825 08,2417.177560558428
48_20220825 09,2490.514092739748
48_20220825 10,2432.511438440959
48_20220825 11,2488.1703264530056
48_20220825 12,2510.230143001576
48_20220825 13,2494.8192165693204
48_20220825 14,2548.0410909050306
48_20220825 15,2540.4357202734077
48_20220825 16,2460.7756265502376
48_20220825 17,2047.116772964096
48_20220825 18,1738.8303207787876
48_20220825 19,1640.4889849025765
48_20220825 20,1547.149916455839
48_20220825 21,1531.1247945421678
48_20220825 22,1455.917752274645
48_20220825 23,1395.216843998563
48_20220826 00,1388.3556407892888
48_20220826 01,1388.8231473682658
48_20220826 02,1362.341780455915
48_20220826 03,1351.997206000722
48_20220826 04,1371.1409796899723
48_20220826 05,1460.4298268600971
48_20220826 06,1569.2056929499945
48_20220826 07,2064.5891965090264
48_20220826 08,2304.9609883720823
48_20220826 09,2285.3039962335342
48_20220826 10,2205.1249681701634
48_20220826 11,2243.8197921834944
48_20220826 12,2331.7899728096986
48_20220826 13,2445.559712322387
48_20220826 14,2371.8922181432945
48_20220826 15,2394.517790074949
48_20220826 16,2423.025124757409
48_20220826 17,2072.251267894556
48_20220826 18,1810.4042981593127
48_20220826 19,1644.470707481753
48_20220826 20,1562.4215060055622
48_20220826 21,1529.8424579820894
48_20220826 22,1470.8100501128392
48_20220826 23,1427.3375666151248
48_20220827 00,1378.9900279815556
48_20220827 01,1379.9048609754836
48_20220827 02,1366.2104029436562
48_20220827 03,1369.444259027261
48_20220827 04,1384.8383566550092
48_20220827 05,1458.5823364472767
48_20220827 06,1512.743870720433
48_20220827 07,1665.0663979259587
48_20220827 08,1747.09084080175
48_20220827 09,1751.3709832325117
48_20220827 10,1783.2414205727457
48_20220827 11,1788.628216281056
48_20220827 12,1815.951051100935
48_20220827 13,1864.347046402399
48_20220827 14,1888.5128378942643
48_20220827 15,1801.5295941403094
48_20220827 16,1837.373027451081
48_20220827 17,1763.0470707415786
48_20220827 18,1562.8688262243647
48_20220827 19,1546.4281137816445
48_20220827 20,1513.4011106308703
48_20220827 21,1464.6458357721024
48_20220827 22,1426.2334562849521
48_20220827 23,1382.56035030634
48_20220828 00,1315.67276633422
48_20220828 01,1308.5930411522875
48_20220828 02,1301.3167768204453
48_20220828 03,1300.5336213112569
48_20220828 04,1308.7042445294571
48_20220828 05,1367.0499708278949
48_20220828 06,1457.9593892264813
48_20220828 07,1623.9622029340485
48_20220828 08,1685.487960572727
48_20220828 09,1695.042288316186
48_20220828 10,1658.1657825235388
48_20220828 11,1743.4818452013246
48_20220828 12,1842.7543189296373
48_20220828 13,1899.9395716962197
48_20220828 14,1908.3461670879292
48_20220828 15,1902.501670867801
48_20220828 16,1892.0853075154944
48_20220828 17,1788.748953172928
48_20220828 18,1633.6267434760746
48_20220828 19,1589.1747354836705
48_20220828 20,1523.1829946339847
48_20220828 21,1510.3573199522282
48_20220828 22,1470.2838443057376
48_20220828 23,1385.1223727841516
48_20220829 00,1380.4164884074178
48_20220829 01,1378.349536762219
48_20220829 02,1347.411003576545
48_20220829 03,1325.9748615414449
48_20220829 04,1305.7246895086698
48_20220829 05,1374.517080822809
48_20220829 06,1488.9762486780721
48_20220829 07,1965.5354680871874
48_20220829 08,2192.277118097433
48_20220829 09,2275.0109087859582
48_20220829 10,2287.9570323630774
48_20220829 11,2293.865657119903
48_20220829 12,2214.3278096824256
48_20220829 13,2300.9223382860982
48_20220829 14,2310.1669038885793
48_20220829 15,2293.805126874744
48_20220829 16,2258.3663628047666
48_20220829 17,2095.3843908363006
48_20220829 18,1653.89306158875
48_20220829 19,1639.853174371704
48_20220829 20,1595.8789842501758
48_20220829 21,1534.5217756412642
48_20220829 22,1493.0538178347097
48_20220829 23,1438.3714118527691
48_20220830 00,1412.6950089121017
48_20220830 01,1406.0742317785741
48_20220830 02,1396.8898253861803
48_20220830 03,1394.4456659415202
48_20220830 04,1416.0762401133238
48_20220830 05,1491.0797020920872
48_20220830 06,1661.2929892968139
48_20220830 07,2176.6067112223727
48_20220830 08,2435.2386281512668
48_20220830 09,2498.6770789838856
48_20220830 10,2586.635290632636
48_20220830 11,2594.6725362347374
48_20220830 12,2626.541481955202
48_20220830 13,2665.8770117341955
48_20220830 14,2631.9336791524133
48_20220830 15,2566.940384691092
48_20220830 16,2605.720825211771
48_20220830 17,2206.937588863837
48_20220830 18,2012.6237385045044
48_20220830 19,1855.36803290858
48_20220830 20,1766.0313580326979
48_20220830 21,1674.612359583507
48_20220830 22,1577.6331373884063
48_20220830 23,1565.7359664584944
48_20220831 00,1510.4095044825267
48_20220831 01,1487.5262861482147
48_20220831 02,1450.0111060512431
48_20220831 03,1452.1730598307856
48_20220831 04,1454.8665036440013
48_20220831 05,1500.6686207111782
48_20220831 06,1683.8743464284144
48_20220831 07,2207.296072102401
48_20220831 08,2446.9073210866286
48_20220831 09,2395.3516874479355
48_20220831 10,2396.1995818227533
48_20220831 11,2381.293182181156
48_20220831 12,2290.3851806135117
48_20220831 13,2433.079956894026
48_20220831 14,2305.8201886584543
48_20220831 15,2250.4542401282515
48_20220831 16,2212.9449718258284
48_20220831 17,2057.0792780294983
48_20220831 18,1761.7754576137074
48_20220831 19,1622.4746909562498
48_20220831 20,1557.6382799038927
48_20220831 21,1519.5703973169493
48_20220831 22,1478.5111352202157
48_20220831 23,1436.6142140888687
49_20220825 00,2625.2977274614
49_20220825 01,2623.910369416434
49_20220825 02,2627.2699192219366
49_20220825 03,2612.4917793255977
49_20220825 04,2663.637429905113
49_20220825 05,2660.4073512411314
49_20220825 06,2752.469086909871
49_20220825 07,3071.0406182926868
49_20220825 08,3567.819188435934
49_20220825 09,3700.155451572204
49_20220825 10,3760.5631338214093
49_20220825 11,3784.4230682115185
49_20220825 12,3826.3746440770433
49_20220825 13,3734.118649980895
49_20220825 14,3905.8519870769605
49_20220825 15,3901.716468467322
49_20220825 16,3886.0672171218325
49_20220825 17,3451.9196023072577
49_20220825 18,3081.456033186624
49_20220825 19,2922.974594920192
49_20220825 20,2671.4537580642955
49_20220825 21,2660.0183897687252
49_20220825 22,2538.8305932611875
49_20220825 23,2417.397511870871
49_20220826 00,2559.526063904325
49_20220826 01,2523.0134182569554
49_20220826 02,2508.475306117849
49_20220826 03,2497.2459822799833
49_20220826 04,2522.9190097112955
49_20220826 05,2601.2050107447544
49_20220826 06,2735.694795697353
49_20220826 07,3018.764476305666
49_20220826 08,3416.849624033533
49_20220826 09,3506.2364607931
49_20220826 10,3459.339015313154
49_20220826 11,3473.8062874173916
49_20220826 12,3506.831881019438
49_20220826 13,3632.019260056514
49_20220826 14,3753.9925815195334
49_20220826 15,3741.9177255474183
49_20220826 16,3737.892344068825
49_20220826 17,3472.56305999237
49_20220826 18,3112.201662928808
49_20220826 19,2873.4327013301668
49_20220826 20,2619.0472889482926
49_20220826 21,2562.7714850989787
49_20220826 22,2495.2468687297032
49_20220826 23,2441.2113854674676
49_20220827 00,2565.802652986438
49_20220827 01,2530.8964084245563
49_20220827 02,2529.065636939423
49_20220827 03,2503.0786023943524
49_20220827 04,2532.064660499818
49_20220827 05,2586.271012707063
49_20220827 06,2581.919923046599
49_20220827 07,2669.227366915179
49_20220827 08,2743.3456018074125
49_20220827 09,2800.016389279068
49_20220827 10,2861.938107762039
49_20220827 11,2868.173196588659
49_20220827 12,2994.714266724744
49_20220827 13,3050.6970695675195
49_20220827 14,3041.2547100273723
49_20220827 15,2961.8269664275895
49_20220827 16,3073.2325232115604
49_20220827 17,2975.539426586771
49_20220827 18,2764.0318807139274
49_20220827 19,2612.8521281301823
49_20220827 20,2507.716177725048
49_20220827 21,2438.7785134795176
49_20220827 22,2339.6945774922383
49_20220827 23,2293.1158697631813
49_20220828 00,2400.6996802945537
49_20220828 01,2381.572945963991
49_20220828 02,2386.480986769905
49_20220828 03,2381.5842093765355
49_20220828 04,2402.618650802114
49_20220828 05,2461.204839760296
49_20220828 06,2459.471532294718
49_20220828 07,2546.9442651698314
49_20220828 08,2726.0767791998824
49_20220828 09,2722.240658617474
49_20220828 10,2756.536773143071
49_20220828 11,2795.031298096759
49_20220828 12,3008.691743820561
49_20220828 13,3062.0523640869924
49_20220828 14,3077.5808091835333
49_20220828 15,3138.342061871806
49_20220828 16,3199.4706844647076
49_20220828 17,2951.4487795741247
49_20220828 18,2896.6150543641807
49_20220828 19,2795.44401226595
49_20220828 20,2651.5863991139804
49_20220828 21,2535.722499941735
49_20220828 22,2508.7307506511265
49_20220828 23,2367.2927515366187
49_20220829 00,2605.6817645915394
49_20220829 01,2514.8111715202076
49_20220829 02,2505.726840201924
49_20220829 03,2504.613270539346
49_20220829 04,2434.702821230402
49_20220829 05,2499.891429659463
49_20220829 06,2562.499421960917
49_20220829 07,2798.2737952648076
49_20220829 08,3397.4438203227924
49_20220829 09,3515.664410951501
49_20220829 10,3578.547574801717
49_20220829 11,3583.9554524382993
49_20220829 12,3554.964948573451
49_20220829 13,3628.4310300547495
49_20220829 14,3683.333209601621
49_20220829 15,3673.402702865176
49_20220829 16,3669.765211767908
49_20220829 17,3358.472133102704
49_20220829 18,2880.939099027081
49_20220829 19,2753.871094762348
49_20220829 20,2670.90698531529
49_20220829 21,2544.6829894882444
49_20220829 22,2502.507825875167
49_20220829 23,2429.384602890808
49_20220830 00,2619.80882732586
49_20220830 01,2576.8596731108223
49_20220830 02,2592.772854262088
49_20220830 03,2574.352617787676
49_20220830 04,2617.5481467220607
49_20220830 05,2678.5181063006253
49_20220830 06,2862.2580292756006
49_20220830 07,3135.768264280664
49_20220830 08,3639.380850967136
49_20220830 09,3756.4119453734093
49_20220830 10,3888.4705994592728
49_20220830 11,3906.1327582667004
49_20220830 12,3866.3511958774134
49_20220830 13,3886.6298861147884
49_20220830 14,3928.944827325201
49_20220830 15,3909.12790027669
49_20220830 16,3943.20437603787
49_20220830 17,3613.4809664029435
49_20220830 18,3325.0703109021943
49_20220830 19,3145.276306966938
49_20220830 20,3025.205213220715
49_20220830 21,2916.4009167302656
49_20220830 22,2842.8681974610595
49_20220830 23,2800.877195168684
49_20220831 00,2748.5641101374067
49_20220831 01,2749.8180101315124
49_20220831 02,2732.3963525036547
49_20220831 03,2679.4752933219784
49_20220831 04,2764.5044715488298
49_20220831 05,2776.3095586332397
49_20220831 06,2882.240927939641
49_20220831 07,3204.998855978057
49_20220831 08,3578.588164463282
49_20220831 09,3640.794848737248
49_20220831 10,3752.336924826458
49_20220831 11,3752.3960575727374
49_20220831 12,3640.5871229834356
49_20220831 13,3610.1185416607536
49_20220831 14,3696.3022507149653
49_20220831 15,3572.6887675493513
49_20220831 16,3562.1079731143
49_20220831 17,3316.2742807269674
49_20220831 18,2971.164019223104
49_20220831 19,2759.3271381697004
49_20220831 20,2640.6238380406166
49_20220831 21,2544.1308561329006
49_20220831 22,2500.165911102593
49_20220831 23,2448.377207273542
50_20220825 00,2301.350776288576
50_20220825 01,2401.4349690428494
50_20220825 02,2311.2350580598195
50_20220825 03,2337.988994111149
50_20220825 04,2383.6408694389306
50_20220825 05,2468.265630159012
50_20220825 06,2704.0893761396596
50_20220825 07,3050.2729076013024
50_20220825 08,3411.7997322147717
50_20220825 09,3410.412802663163
50_20220825 10,3669.6065659389974
50_20220825 11,3723.7057727197935
50_20220825 12,3627.2055247155176
50_20220825 13,3710.4944930850643
50_20220825 14,3749.504359865101
50_20220825 15,3721.2226611385263
50_20220825 16,3750.715498955117
50_20220825 17,3333.321886704112
50_20220825 18,3185.293521791723
50_20220825 19,2951.7623542159163
50_20220825 20,2816.7346367260534
50_20220825 21,2763.809904954419
50_20220825 22,2719.4277623539833
50_20220825 23,2712.045112757056
50_20220826 00,2646.6935743421673
50_20220826 01,2652.4860009852637
50_20220826 02,2643.134093841515
50_20220826 03,2665.872132146034
50_20220826 04,2669.6958740879695
50_20220826 05,2828.7722509878254
50_20220826 06,3067.19706042288
50_20220826 07,3169.811657770754
50_20220826 08,3243.6716212567935
50_20220826 09,3314.8397342489457
50_20220826 10,3312.8640662075277
50_20220826 11,3330.7712442876614
50_20220826 12,3451.537100572299
50_20220826 13,3270.9685358764928
50_20220826 14,3149.5586277755274
50_20220826 15,3504.4507464178055
50_20220826 16,3568.124573450599
50_20220826 17,3390.1162748361576
50_20220826 18,3055.627715031046
50_20220826 19,2884.419680290835
50_20220826 20,2734.589065225236
50_20220826 21,2728.7903490795884
50_20220826 22,2700.9113201111363
50_20220826 23,2540.0785354459063
50_20220827 00,2550.4568967159375
50_20220827 01,2555.310335049961
50_20220827 02,2542.015736023773
50_20220827 03,2496.6015584083416
50_20220827 04,2602.4300138237522
50_20220827 05,2785.5870712303013
50_20220827 06,2954.497511546429
50_20220827 07,3001.240312992955
50_20220827 08,3133.1896822761464
50_20220827 09,3154.7864185605076
50_20220827 10,3065.0306031821146
50_20220827 11,3158.1953236282934
50_20220827 12,3000.807593640708
50_20220827 13,2937.9638663704777
50_20220827 14,2939.0154671834484
50_20220827 15,2891.7350597536724
50_20220827 16,2855.9669633929016
50_20220827 17,2892.632316866018
50_20220827 18,2780.3988258260497
50_20220827 19,2633.2874487211557
50_20220827 20,2555.209632315598
50_20220827 21,2543.6785963904554
50_20220827 22,2281.499577278843
50_20220827 23,2143.973402367986
50_20220828 00,2215.4338694532053
50_20220828 01,2219.038268955399
50_20220828 02,2208.202976708489
50_20220828 03,2223.9747853057484
50_20220828 04,2231.395974783824
50_20220828 05,2215.780479867741
50_20220828 06,2354.307265507122
50_20220828 07,2641.8051884892643
50_20220828 08,2737.120373009847
50_20220828 09,2588.4278577972905
50_20220828 10,2617.1937643077545
50_20220828 11,2678.238449303122
50_20220828 12,2772.817190571774
50_20220828 13,2777.1358220288057
50_20220828 14,2782.096220983796
50_20220828 15,2854.044412792344
50_20220828 16,2874.1044134277154
50_20220828 17,2711.309237698465
50_20220828 18,2701.8374473124354
50_20220828 19,2700.6625715283053
50_20220828 20,2580.064771120872
50_20220828 21,2578.364186408365
50_20220828 22,2496.907432454991
50_20220828 23,2494.6487313222224
50_20220829 00,2388.9307175765953
50_20220829 01,2246.2511513852805
50_20220829 02,2254.8023603812176
50_20220829 03,2138.8737201247286
50_20220829 04,2169.2192174231004
50_20220829 05,2360.9678099880593
50_20220829 06,2575.8207604765726
50_20220829 07,2963.139703607947
50_20220829 08,3205.481245949215
50_20220829 09,3216.5090466740994
50_20220829 10,3240.1796693205647
50_20220829 11,3262.553619981255
50_20220829 12,3251.4750567960787
50_20220829 13,3344.2134683360264
50_20220829 14,3353.2180432465643
50_20220829 15,3333.0894109883698
50_20220829 16,3245.5945335215974
50_20220829 17,3026.8560977459506
50_20220829 18,2940.7246614636265
50_20220829 19,2771.462082326939
50_20220829 20,2747.7684331460005
50_20220829 21,2698.22221270753
50_20220829 22,2680.207892211932
50_20220829 23,2666.5992491149746
50_20220830 00,2612.7118915830233
50_20220830 01,2579.7918798447977
50_20220830 02,2584.0377986696167
50_20220830 03,2532.1241730854094
50_20220830 04,2557.7026801184297
50_20220830 05,2732.0766174292644
50_20220830 06,2932.8941149078337
50_20220830 07,3285.93546982009
50_20220830 08,3497.4747532270053
50_20220830 09,3511.8889696269575
50_20220830 10,3542.6407391776725
50_20220830 11,3565.372066596082
50_20220830 12,3601.5981601579124
50_20220830 13,3590.581605531596
50_20220830 14,3479.820153654163
50_20220830 15,3493.425870358728
50_20220830 16,3331.625607772378
50_20220830 17,3135.6544349293276
50_20220830 18,2964.243965824331
50_20220830 19,2706.410495830427
50_20220830 20,2722.860931237289
50_20220830 21,2779.8739442191213
50_20220830 22,2758.075331618526
50_20220830 23,2746.8852613761564
50_20220831 00,2616.3041600322645
50_20220831 01,2611.5766057580254
50_20220831 02,2628.05323283684
50_20220831 03,2632.8183979779533
50_20220831 04,2661.4602654741525
50_20220831 05,2881.1967793212016
50_20220831 06,3115.0815554096052
50_20220831 07,3387.741125713152
50_20220831 08,3624.9878451214777
50_20220831 09,3615.9445650621888
50_20220831 10,3604.387012063489
50_20220831 11,3637.460826197108
50_20220831 12,3645.5553981486983
50_20220831 13,3628.164803924861
50_20220831 14,3669.714160795086
50_20220831 15,3636.382627847948
50_20220831 16,3601.929763679229
50_20220831 17,3276.2061117241346
50_20220831 18,3001.4749734743864
50_20220831 19,2900.357267255077
50_20220831 20,2815.256961423813
50_20220831 21,2741.778565245847
50_20220831 22,2705.579023067877
50_20220831 23,2717.500938738107
51_20220825 00,1910.6932263874105
51_20220825 01,1932.489692409319
51_20220825 02,1893.6044012146192
51_20220825 03,1935.3199002375718
51_20220825 04,1951.9262792994798
51_20220825 05,2107.750000571408
51_20220825 06,2273.4433292595804
51_20220825 07,2887.483081483529
51_20220825 08,3168.2949277661914
51_20220825 09,3250.701299343389
51_20220825 10,3399.8915313022717
51_20220825 11,3527.944797889068
51_20220825 12,3547.7624316595766
51_20220825 13,3560.628391124208
51_20220825 14,3495.161980591718
51_20220825 15,3500.2005822966166
51_20220825 16,3453.870068827918
51_20220825 17,3028.825796652564
51_20220825 18,2699.509975047293
51_20220825 19,2522.749193734086
51_20220825 20,2455.4877909731163
51_20220825 21,2440.0057647557605
51_20220825 22,2314.0573809042876
51_20220825 23,2226.005552005915
51_20220826 00,2136.778223929634
51_20220826 01,2014.9372485288043
51_20220826 02,1864.5861333821422
51_20220826 03,1895.91377844246
51_20220826 04,1926.4653514538327
51_20220826 05,2020.341606319519
51_20220826 06,2669.8407353062144
51_20220826 07,2878.6529778275785
51_20220826 08,3179.4244593973194
51_20220826 09,3325.992646892374
51_20220826 10,3386.176203970666
51_20220826 11,3393.730819892697
51_20220826 12,3288.612469345069
51_20220826 13,3410.964719906412
51_20220826 14,3413.7241645494255
51_20220826 15,3467.3085969752437
51_20220826 16,3340.5325326119664
51_20220826 17,2921.590630849603
51_20220826 18,2451.9856827994995
51_20220826 19,2417.971010971402
51_20220826 20,2305.5355853692645
51_20220826 21,2296.3370643610137
51_20220826 22,2203.275888965828
51_20220826 23,2075.966672702217
51_20220827 00,2100.806150301318
51_20220827 01,2111.2191131330233
51_20220827 02,2111.544429718326
51_20220827 03,1950.2199709579688
51_20220827 04,1863.2803909934235
51_20220827 05,2038.6034411863068
51_20220827 06,2182.181034912617
51_20220827 07,2354.1615906326583
51_20220827 08,2410.0265268577077
51_20220827 09,2432.27690751772
51_20220827 10,2562.9313679115135
51_20220827 11,2557.6735900980757
51_20220827 12,2507.521748614415
51_20220827 13,2626.1797261956476
51_20220827 14,2590.8039498949693
51_20220827 15,2594.0493456265463
51_20220827 16,2561.745297557528
51_20220827 17,2459.355364631588
51_20220827 18,2393.2420251451554
51_20220827 19,2265.557747021759
51_20220827 20,2171.2701097485433
51_20220827 21,2163.857175747295
51_20220827 22,2149.4126774970177
51_20220827 23,1801.1232755737974
51_20220828 00,1829.8073664258627
51_20220828 01,1791.5615111209895
51_20220828 02,1800.3440772728593
51_20220828 03,1762.868534769574
51_20220828 04,1768.8736304389436
51_20220828 05,1915.4885312699732
51_20220828 06,2011.0218151907545
51_20220828 07,2146.7458588022178
51_20220828 08,2262.7049738076707
51_20220828 09,2320.3904044436913
51_20220828 10,2361.1537980515
51_20220828 11,2403.9185357138217
51_20220828 12,2543.7042779256367
51_20220828 13,2591.28121721297
51_20220828 14,2593.0166225386643
51_20220828 15,2597.062051006123
51_20220828 16,2547.0982119301084
51_20220828 17,2454.0690155371253
51_20220828 18,2302.5572586174503
51_20220828 19,2215.8722264951475
51_20220828 20,2161.596832100791
51_20220828 21,2174.7283439208877
51_20220828 22,2160.743456231353
51_20220828 23,1809.6710044551264
51_20220829 00,1870.4142745939996
51_20220829 01,1838.2000947822132
51_20220829 02,1799.867470545033
51_20220829 03,1873.506252024219
51_20220829 04,1892.4077584902757
51_20220829 05,2114.911180892914
51_20220829 06,2242.3387065108045
51_20220829 07,2712.8789885805336
51_20220829 08,3140.624716388645
51_20220829 09,3137.915768691199
51_20220829 10,3201.9763922126385
51_20220829 11,3277.2689031028613
51_20220829 12,3312.3195060136813
51_20220829 13,3396.6808849727286
51_20220829 14,3362.0363042739095
51_20220829 15,3332.231342675701
51_20220829 16,3114.1505818083556
51_20220829 17,2973.769020955576
51_20220829 18,2341.4897668980584
51_20220829 19,2312.753340148045
51_20220829 20,2177.814934250828
51_20220829 21,2158.5751468445565
51_20220829 22,2111.3317718393014
51_20220829 23,2066.3745463531995
51_20220830 00,1993.372955660034
51_20220830 01,1886.4453008176674
51_20220830 02,1894.9670656858202
51_20220830 03,1915.9801584607087
51_20220830 04,1914.179469816682
51_20220830 05,2102.224761255002
51_20220830 06,2253.812627452769
51_20220830 07,2882.9337077306495
51_20220830 08,3165.0113206761007
51_20220830 09,3160.3606570118072
51_20220830 10,3296.421248474589
51_20220830 11,3327.3933809041755
51_20220830 12,3320.789988778434
51_20220830 13,3246.502799469268
51_20220830 14,3248.826724640868
51_20220830 15,3221.2697642352027
51_20220830 16,3129.7388588300205
51_20220830 17,3014.5747638144267
51_20220830 18,2343.359321020388
51_20220830 19,2299.6851198520653
51_20220830 20,2341.5423056772647
51_20220830 21,2300.7602371154794
51_20220830 22,2208.5988888992442
51_20220830 23,2164.9701439857126
51_20220831 00,1881.1628295632331
51_20220831 01,1861.4314486038957
51_20220831 02,1908.5497940425564
51_20220831 03,1914.784233622624
51_20220831 04,1932.4996414737398
51_20220831 05,2096.008646360919
51_20220831 06,2267.749959592909
51_20220831 07,2889.0912589041473
51_20220831 08,3203.975013355762
51_20220831 09,3243.2033041675895
51_20220831 10,3257.354196319775
51_20220831 11,3230.598177967307
51_20220831 12,3215.2811975057866
51_20220831 13,3196.4445477585136
51_20220831 14,3247.771185011435
51_20220831 15,3178.3523784128015
51_20220831 16,3159.809951123011
51_20220831 17,2971.085047674797
51_20220831 18,2454.4334506340806
51_20220831 19,2303.1534277144297
51_20220831 20,2216.0594434036443
51_20220831 21,2163.486241856541
51_20220831 22,2243.234672622674
51_20220831 23,2187.694037776392
52_20220825 00,1574.1589736100825
52_20220825 01,1581.9743926818862
52_20220825 02,1547.924334597373
52_20220825 03,1589.5824226631762
52_20220825 04,1611.54904035238
52_20220825 05,1464.8755633900598
52_20220825 06,1592.899405888099
52_20220825 07,2435.2185010156177
52_20220825 08,2929.4613376388556
52_20220825 09,2982.236878800129
52_20220825 10,3043.3938149584883
52_20220825 11,2993.892322011819
52_20220825 12,3012.24874134084
52_20220825 13,3058.71439445794
52_20220825 14,3098.715439963045
52_20220825 15,3070.0770767716176
52_20220825 16,3041.380925818718
52_20220825 17,2796.2529521036568
52_20220825 18,2295.9732902309106
52_20220825 19,2013.976593361286
52_20220825 20,1865.1610650477853
52_20220825 21,1788.5754118753287
52_20220825 22,1737.8098274383135
52_20220825 23,1706.7072901105694
52_20220826 00,1626.183419927944
52_20220826 01,1647.6159156027552
52_20220826 02,1664.6854301882172
52_20220826 03,1683.6267324135708
52_20220826 04,1699.4090525257386
52_20220826 05,1825.4904693696703
52_20220826 06,2028.3792291924392
52_20220826 07,2427.7529992243594
52_20220826 08,2857.589009497766
52_20220826 09,2950.1891562523806
52_20220826 10,2912.752693299684
52_20220826 11,2957.9286294110457
52_20220826 12,2922.8666093683587
52_20220826 13,3018.597245924869
52_20220826 14,2981.083909806128
52_20220826 15,2928.5379701473757
52_20220826 16,2939.223186744509
52_20220826 17,2635.2910938040163
52_20220826 18,2270.327636574646
52_20220826 19,1978.4564420293436
52_20220826 20,1827.5484675534658
52_20220826 21,1771.0051914994726
52_20220826 22,1726.092535169731
52_20220826 23,1693.2940932921686
52_20220827 00,1626.3851610767847
52_20220827 01,1634.8807684298822
52_20220827 02,1623.352237406962
52_20220827 03,1603.6268123207722
52_20220827 04,1627.492960087675
52_20220827 05,1707.2709757971988
52_20220827 06,1844.6482222035484
52_20220827 07,1810.1397424313486
52_20220827 08,1931.8082691141635
52_20220827 09,2066.535577997681
52_20220827 10,2084.9495367147233
52_20220827 11,2114.8205785490873
52_20220827 12,2107.0815058008907
52_20220827 13,2106.557848149513
52_20220827 14,2118.0971262870453
52_20220827 15,2114.2636876322986
52_20220827 16,2112.72495789208
52_20220827 17,2072.8026931975887
52_20220827 18,1918.2688047016231
52_20220827 19,1764.47812642249
52_20220827 20,1695.4657010030548
52_20220827 21,1499.1942463966884
52_20220827 22,1446.6241751933794
52_20220827 23,1456.350499472988
52_20220828 00,1282.364103234537
52_20220828 01,1261.5521858184497
52_20220828 02,1277.431316588703
52_20220828 03,1279.0475536201382
52_20220828 04,1278.5677726111364
52_20220828 05,1364.3694960834616
52_20220828 06,1388.1505344324814
52_20220828 07,1539.290643173277
52_20220828 08,1725.7840867745092
52_20220828 09,1824.9278380542062
52_20220828 10,1815.462081434579
52_20220828 11,1885.0134788851906
52_20220828 12,1868.5567908647909
52_20220828 13,1928.1864245018753
52_20220828 14,1936.918777462156
52_20220828 15,1922.9457004379237
52_20220828 16,1982.0809257512417
52_20220828 17,1893.68973562897
52_20220828 18,1901.1848313330765
52_20220828 19,1793.0530126299598
52_20220828 20,1725.9750117019166
52_20220828 21,1630.9371284413653
52_20220828 22,1478.368032878366
52_20220828 23,1453.717186993561
52_20220829 00,1549.6328637994745
52_20220829 01,1546.388975800656
52_20220829 02,1338.074608205379
52_20220829 03,1334.770278161901
52_20220829 04,1335.1970139726677
52_20220829 05,1429.6969455606877
52_20220829 06,1565.2190935793046
52_20220829 07,2493.3167902005193
52_20220829 08,2804.170438871469
52_20220829 09,2961.0283978969646
52_20220829 10,2990.70750757082
52_20220829 11,3013.0916730115764
52_20220829 12,2991.093693878799
52_20220829 13,3066.7288256358092
52_20220829 14,3032.0756402872485
52_20220829 15,3061.9715155175795
52_20220829 16,3019.4337784554427
52_20220829 17,2697.327266542388
52_20220829 18,2355.517011053198
52_20220829 19,2036.4315339577226
52_20220829 20,1897.9304297015253
52_20220829 21,1862.5477414259365
52_20220829 22,1767.4570293951922
52_20220829 23,1740.819383318469
52_20220830 00,1649.7938045506314
52_20220830 01,1619.1751029589275
52_20220830 02,1610.7291480816966
52_20220830 03,1587.1927208932946
52_20220830 04,1559.5678747130166
